property;n;sum;min;max;Gini
http://www.wikidata.org/prop/direct/P3050;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3051;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3052;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3053;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3054;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3055;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3056;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3057;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3058;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3059;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3060;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3061;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3063;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3064;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3065;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3066;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3067;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3068;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3069;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3072;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3073;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3074;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3075;96;464;1;66;0.675736351
http://www.wikidata.org/prop/direct/P3077;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3078;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3080;75;100;1;4;0.2048
http://www.wikidata.org/prop/direct/P3082;127;156;1;17;0.182111851
http://www.wikidata.org/prop/direct/P3083;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3085;929;2119;1;67;0.489793762
http://www.wikidata.org/prop/direct/P3086;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3087;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3088;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3089;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3090;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3022;3272;3742;1;6;0.113989714
http://www.wikidata.org/prop/direct/P3091;457;518;1;3;0.104830057
http://www.wikidata.org/prop/direct/P3018;4558;21172;1;511;0.729761264
http://www.wikidata.org/prop/direct/P3096;10500;10519;1;6;0.001804834
http://www.wikidata.org/prop/direct/P3098;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3099;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3100;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3101;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3102;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3103;34;102;1;17;0.520761246
http://www.wikidata.org/prop/direct/P3104;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3105;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3106;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3107;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3108;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3109;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3110;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3111;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3113;194;252;1;8;0.208435608
http://www.wikidata.org/prop/direct/P3114;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3117;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3118;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3119;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3120;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3121;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3123;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3124;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3125;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3126;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3127;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3129;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3092;2166;4506;1;61;0.440270262
http://www.wikidata.org/prop/direct/P3130;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3132;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3133;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3134;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3136;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3135;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3138;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3139;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3140;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3141;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3142;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3143;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3144;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3145;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3148;770;774;1;3;0.00515118
http://www.wikidata.org/prop/direct/P3095;2378;2880;1;30;0.161669762
http://www.wikidata.org/prop/direct/P3150;384;2398;1;15;0.252035116
http://www.wikidata.org/prop/direct/P3152;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3153;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3154;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3155;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3156;6;153;1;48;0.319172113
http://www.wikidata.org/prop/direct/P3157;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3159;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3160;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3162;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3165;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3168;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3169;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3170;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3171;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3172;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3151;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3173;226;306;1;43;0.252617271
http://www.wikidata.org/prop/direct/P3175;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3137;993;2294;1;56;0.451569004
http://www.wikidata.org/prop/direct/P3177;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3178;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3176;156;261;1;16;0.335420965
http://www.wikidata.org/prop/direct/P3180;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3174;442;801;1;33;0.392312212
http://www.wikidata.org/prop/direct/P3181;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3182;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3183;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3184;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3185;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3187;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3188;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3189;91;214;1;10;0.40690151
http://www.wikidata.org/prop/direct/P3186;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3191;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3192;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3195;7;367;1;171;0.623588945
http://www.wikidata.org/prop/direct/P3196;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3197;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3198;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3202;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3203;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3204;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3206;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3208;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3209;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3211;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3212;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3190;129;189;1;10;0.280136172
http://www.wikidata.org/prop/direct/P3215;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3216;6;1346;28;444;0.374195146
http://www.wikidata.org/prop/direct/P3217;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3218;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3213;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3220;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3221;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3219;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3223;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3222;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3226;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3227;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3228;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3225;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3231;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3230;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3232;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3233;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3235;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3236;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3237;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3241;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3245;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3248;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3250;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3254;7469;7640;1;8;0.022185487
http://www.wikidata.org/prop/direct/P3257;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3258;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3259;41;581;1;230;0.733302548
http://www.wikidata.org/prop/direct/P3240;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3262;244;248;1;2;0.015864622
http://www.wikidata.org/prop/direct/P3263;27;113;1;18;0.487708948
http://www.wikidata.org/prop/direct/P3265;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3266;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3267;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3269;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3273;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3261;145;354;1;13;0.411338399
http://www.wikidata.org/prop/direct/P3276;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3277;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3275;267;653;1;14;0.43642996
http://www.wikidata.org/prop/direct/P3280;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3281;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3283;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3284;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3285;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3286;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3288;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3289;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3293;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3295;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3296;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3297;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3298;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3299;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3300;949;2833;1;248;0.572508933
http://www.wikidata.org/prop/direct/P3279;1775;2241;1;11;0.185072308
http://www.wikidata.org/prop/direct/P3302;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3303;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3305;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3306;7;3030;83;947;0.380763791
http://www.wikidata.org/prop/direct/P3307;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3308;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3309;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3310;73;253;1;8;0.320970275
http://www.wikidata.org/prop/direct/P3311;1500;1541;1;11;0.026279472
http://www.wikidata.org/prop/direct/P3314;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3315;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3316;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3318;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3301;793;4687;1;884;0.768100762
http://www.wikidata.org/prop/direct/P3321;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3322;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3324;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3325;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3326;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3327;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3328;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3329;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3330;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3331;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3332;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3338;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3339;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3340;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3341;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3179;3159;4513;1;77;0.269421664
http://www.wikidata.org/prop/direct/P3343;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3344;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3345;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3346;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3347;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3348;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3349;86;110;1;6;0.199788584
http://www.wikidata.org/prop/direct/P3350;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3351;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3353;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3354;241;900;1;41;0.587007838
http://www.wikidata.org/prop/direct/P3355;123;697;1;109;0.663167349
http://www.wikidata.org/prop/direct/P3359;77;231;1;19;0.503288919
http://www.wikidata.org/prop/direct/P3360;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3361;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3362;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3363;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3320;1682;1909;1;10;0.110853277
http://www.wikidata.org/prop/direct/P3365;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3366;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3367;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3368;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3370;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3371;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3372;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3364;744;1508;1;15;0.448632384
http://www.wikidata.org/prop/direct/P3376;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3377;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3379;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3380;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3381;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3382;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3383;1682;1684;1;2;0.001186236
http://www.wikidata.org/prop/direct/P3385;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3388;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3389;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3390;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3391;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3392;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3393;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3394;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3396;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3397;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3398;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3400;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3401;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3402;6;2399;1;825;0.485132694
http://www.wikidata.org/prop/direct/P3403;1191;1230;1;3;0.031111384
http://www.wikidata.org/prop/direct/P3404;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3405;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3406;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3407;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3408;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3409;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3410;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3411;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3412;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3413;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3414;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3417;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3418;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3419;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3420;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3421;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3422;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3423;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3424;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3425;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3426;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3427;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3428;4;451;9;234;0.400776053
http://www.wikidata.org/prop/direct/P3429;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3430;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3431;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3342;3483;5921;1;46;0.379705553
http://www.wikidata.org/prop/direct/P3433;353;1927;1;317;0.739110684
http://www.wikidata.org/prop/direct/P3434;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3435;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3436;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3437;121;182;1;16;0.304059577
http://www.wikidata.org/prop/direct/P3438;884;1993;1;45;0.459335616
http://www.wikidata.org/prop/direct/P3441;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3442;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3443;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3444;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3445;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3446;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3448;4324;4379;1;4;0.012465041
http://www.wikidata.org/prop/direct/P3449;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3432;3495;34539;1;10675;0.860110871
http://www.wikidata.org/prop/direct/P3451;2051;2069;1;2;0.008623503
http://www.wikidata.org/prop/direct/P3453;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3454;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3457;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3458;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3459;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3461;41;193;1;75;0.659926703
http://www.wikidata.org/prop/direct/P3462;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3463;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3466;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3468;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3471;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3472;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3473;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3475;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3476;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3477;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3478;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3479;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3481;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3482;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3489;13;1547;9;563;0.527472527
http://www.wikidata.org/prop/direct/P3494;2103;8948;1;99;0.601326925
http://www.wikidata.org/prop/direct/P3495;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3496;126;609;1;20;0.576628352
http://www.wikidata.org/prop/direct/P3497;1426;6748;1;88;0.652974316
http://www.wikidata.org/prop/direct/P3498;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3499;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3450;5405;71444;1;263;0.65478572
http://www.wikidata.org/prop/direct/P3501;24;3685;1;3145;0.933367255
http://www.wikidata.org/prop/direct/P3502;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3503;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3506;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3507;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3509;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3513;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3514;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3515;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3516;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3517;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3518;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3519;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3520;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3521;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3522;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3523;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3525;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3527;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3528;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3530;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3531;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3532;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3533;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3534;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3535;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3536;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3500;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3538;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3541;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3542;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3537;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3544;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3545;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3546;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3548;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3549;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3547;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3553;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3554;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3556;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3557;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3560;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3562;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3563;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3561;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3564;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3565;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3566;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3567;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3568;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3569;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3571;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3573;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3575;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3574;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3576;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3577;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3579;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3580;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3581;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3582;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3584;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3585;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3587;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3588;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3589;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3591;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3592;49;288;1;8;0.208900227
http://www.wikidata.org/prop/direct/P3593;3;3;1;1;0
http://www.wikidata.org/prop/direct/P3594;0;0;2147483647;0;1
